id,month_year,state_board_id,port_board_id,port_type,country_code,country_name,status,data_submitted_for_approval_on,approved_on,created_by_user_id,updated_by_user_id,created_on,modified_on
630,2020-11-01 00:00:00,,11,Major,82,South Korea,Approved,,,30,,2021-09-08 12:58:12,
631,2020-11-01 00:00:00,,11,Major,34,Spain,Approved,,,30,,2021-09-08 12:58:12,
632,2020-11-01 00:00:00,,11,Major,94,Sri Lanka,Approved,,,30,,2021-09-08 12:58:12,
633,2020-11-01 00:00:00,,11,Major,886,TAIWAN,Approved,,,30,,2021-09-08 12:58:12,
634,2020-11-01 00:00:00,,11,Major,255,"Tanzania, United Republic of",Approved,,,30,,2021-09-08 12:58:12,
635,2020-11-01 00:00:00,,11,Major,66,Thailand,Approved,,,30,,2021-09-08 12:58:12,
636,2020-11-01 00:00:00,,11,Major,1868,Trinidad And Tobago,Approved,,,30,,2021-09-08 12:58:12,
637,2020-11-01 00:00:00,,11,Major,90,Turkey,Approved,,,30,,2021-09-08 12:58:12,
638,2020-11-01 00:00:00,,11,Major,971,United Arab Emirates,Approved,,,30,,2021-09-08 12:58:12,
639,2020-11-01 00:00:00,,11,Major,44,United Kingdom,Approved,,,30,,2021-09-08 12:58:12,
640,2020-11-01 00:00:00,,11,Major,1340,United States Of America,Approved,,,30,,2021-09-08 12:58:12,
641,2020-11-01 00:00:00,,11,Major,84,Viet Nam,Approved,,,30,,2021-09-08 12:58:12,
642,2020-12-01 00:00:00,,11,Major,973,Bahrain,Approved,,,30,,2021-09-08 15:31:44,
643,2020-12-01 00:00:00,,11,Major,32,Belgium,Approved,,,30,,2021-09-08 15:31:44,
644,2020-12-01 00:00:00,,11,Major,229,Benin,Approved,,,30,,2021-09-08 15:31:44,
645,2020-12-01 00:00:00,,11,Major,86,China,Approved,,,30,,2021-09-08 15:31:44,
646,2020-12-01 00:00:00,,11,Major,242,Congo,Approved,,,30,,2021-09-08 15:31:44,
647,2020-12-01 00:00:00,,11,Major,253,DJIBOUTI,Approved,,,30,,2021-09-08 15:31:44,
648,2020-12-01 00:00:00,,11,Major,20,Egypt,Approved,,,30,,2021-09-08 15:31:44,
649,2020-12-01 00:00:00,,11,Major,251,Ethiopia,Approved,,,30,,2021-09-08 15:31:44,
650,2020-12-01 00:00:00,,11,Major,33,France,Approved,,,30,,2021-09-08 15:31:44,
651,2020-12-01 00:00:00,,11,Major,49,Germany,Approved,,,30,,2021-09-08 15:31:44,
652,2020-12-01 00:00:00,,11,Major,233,Ghana,Approved,,,30,,2021-09-08 15:31:44,
653,2020-12-01 00:00:00,,11,Major,852,Hong Kong,Approved,,,30,,2021-09-08 15:31:44,
654,2020-12-01 00:00:00,,11,Major,91,India,Approved,,,30,,2021-09-08 15:31:44,
655,2020-12-01 00:00:00,,11,Major,98,Iran,Approved,,,30,,2021-09-08 15:31:44,
656,2020-12-01 00:00:00,,11,Major,964,Iraq,Approved,,,30,,2021-09-08 15:31:44,
657,2020-12-01 00:00:00,,11,Major,972,Israel,Approved,,,30,,2021-09-08 15:31:44,
658,2020-12-01 00:00:00,,11,Major,39,Italy,Approved,,,30,,2021-09-08 15:31:44,
659,2020-12-01 00:00:00,,11,Major,254,Kenya,Approved,,,30,,2021-09-08 15:31:44,
660,2020-12-01 00:00:00,,11,Major,60,Malaysia,Approved,,,30,,2021-09-08 15:31:44,
661,2020-12-01 00:00:00,,11,Major,356,Malta,Approved,,,30,,2021-09-08 15:31:44,
662,2020-12-01 00:00:00,,11,Major,230,Mauritius,Approved,,,30,,2021-09-08 15:31:44,
663,2020-12-01 00:00:00,,11,Major,212,Morocco,Approved,,,30,,2021-09-08 15:31:44,
664,2020-12-01 00:00:00,,11,Major,31,Netherlands,Approved,,,30,,2021-09-08 15:31:44,
665,2020-12-01 00:00:00,,11,Major,234,Nigeria,Approved,,,30,,2021-09-08 15:31:44,
666,2020-12-01 00:00:00,,11,Major,968,Oman,Approved,,,30,,2021-09-08 15:31:44,
667,2020-12-01 00:00:00,,11,Major,92,Pakistan,Approved,,,30,,2021-09-08 15:31:44,
668,2020-12-01 00:00:00,,11,Major,974,QATAR,Approved,,,30,,2021-09-08 15:31:44,
669,2020-12-01 00:00:00,,11,Major,270,Reunion,Approved,,,30,,2021-09-08 15:31:44,
670,2020-12-01 00:00:00,,11,Major,270,Russian Federation,Approved,,,30,,2021-09-08 15:31:44,
671,2020-12-01 00:00:00,,11,Major,966,Saudi Arabia,Approved,,,30,,2021-09-08 15:31:44,
672,2020-12-01 00:00:00,,11,Major,248,Seychelles,Approved,,,30,,2021-09-08 15:31:44,
673,2020-12-01 00:00:00,,11,Major,65,SINGAPORE,Approved,,,30,,2021-09-08 15:31:44,
674,2020-12-01 00:00:00,,11,Major,27,South Africa,Approved,,,30,,2021-09-08 15:31:44,
675,2020-12-01 00:00:00,,11,Major,82,SOUTH KOREA,Approved,,,30,,2021-09-08 15:31:44,
676,2020-12-01 00:00:00,,11,Major,34,Spain,Approved,,,30,,2021-09-08 15:31:44,
677,2020-12-01 00:00:00,,11,Major,94,Sri Lanka,Approved,,,30,,2021-09-08 15:31:44,
678,2020-12-01 00:00:00,,11,Major,886,TAIWAN,Approved,,,30,,2021-09-08 15:31:44,
679,2020-12-01 00:00:00,,11,Major,255,"Tanzania, United Republic of",Approved,,,30,,2021-09-08 15:31:44,
680,2020-12-01 00:00:00,,11,Major,66,Thailand,Approved,,,30,,2021-09-08 15:31:44,
681,2020-12-01 00:00:00,,11,Major,1868,Trinidad And Tobago,Approved,,,30,,2021-09-08 15:31:44,
682,2020-12-01 00:00:00,,11,Major,90,Turkey,Approved,,,30,,2021-09-08 15:31:44,
683,2020-12-01 00:00:00,,11,Major,971,United Arab Emirates,Approved,,,30,,2021-09-08 15:31:44,
684,2020-12-01 00:00:00,,11,Major,44,United Kingdom,Approved,,,30,,2021-09-08 15:31:44,
685,2020-12-01 00:00:00,,11,Major,1340,United States Of America,Approved,,,30,,2021-09-08 15:31:44,
686,2020-12-01 00:00:00,,11,Major,84,Viet Nam,Approved,,,30,,2021-09-08 15:31:44,
687,2021-01-01 00:00:00,,11,Major,1242,Bahamas,Approved,,,30,,2021-09-09 12:17:53,
688,2021-01-01 00:00:00,,11,Major,973,BAHRAIN,Approved,,,30,,2021-09-09 12:17:53,
689,2021-01-01 00:00:00,,11,Major,32,Belgium,Approved,,,30,,2021-09-09 12:17:53,
690,2021-01-01 00:00:00,,11,Major,229,Benin,Approved,,,30,,2021-09-09 12:17:53,
691,2021-01-01 00:00:00,,11,Major,86,CHINA,Approved,,,30,,2021-09-09 12:17:53,
692,2021-01-01 00:00:00,,11,Major,269,COMOROS,Approved,,,30,,2021-09-09 12:17:53,
693,2021-01-01 00:00:00,,11,Major,242,Congo,Approved,,,30,,2021-09-09 12:17:53,
694,2021-01-01 00:00:00,,11,Major,253,Djibouti,Approved,,,30,,2021-09-09 12:17:53,
695,2021-01-01 00:00:00,,11,Major,20,Egypt,Approved,,,30,,2021-09-09 12:17:53,
696,2021-01-01 00:00:00,,11,Major,251,Ethiopia,Approved,,,30,,2021-09-09 12:17:53,
697,2021-01-01 00:00:00,,11,Major,33,France,Approved,,,30,,2021-09-09 12:17:53,
698,2021-01-01 00:00:00,,11,Major,49,Germany,Approved,,,30,,2021-09-09 12:17:53,
699,2021-01-01 00:00:00,,11,Major,233,Ghana,Approved,,,30,,2021-09-09 12:17:53,
700,2021-01-01 00:00:00,,11,Major,852,Hong Kong,Approved,,,30,,2021-09-09 12:17:53,
701,2021-01-01 00:00:00,,11,Major,91,INDIA,Approved,,,30,,2021-09-09 12:17:53,
702,2021-01-01 00:00:00,,11,Major,98,Iran,Approved,,,30,,2021-09-09 12:17:53,
703,2021-01-01 00:00:00,,11,Major,964,IRAQ,Approved,,,30,,2021-09-09 12:17:53,
704,2021-01-01 00:00:00,,11,Major,972,Israel,Approved,,,30,,2021-09-09 12:17:53,
705,2021-01-01 00:00:00,,11,Major,39,Italy,Approved,,,30,,2021-09-09 12:17:53,
706,2021-01-01 00:00:00,,11,Major,254,Kenya,Approved,,,30,,2021-09-09 12:17:53,
707,2021-01-01 00:00:00,,11,Major,60,Malaysia,Approved,,,30,,2021-09-09 12:17:53,
708,2021-01-01 00:00:00,,11,Major,356,Malta,Approved,,,30,,2021-09-09 12:17:53,
709,2021-01-01 00:00:00,,11,Major,230,Mauritius,Approved,,,30,,2021-09-09 12:17:53,
710,2021-01-01 00:00:00,,11,Major,212,Morocco,Approved,,,30,,2021-09-09 12:17:53,
711,2021-01-01 00:00:00,,11,Major,31,Netherlands,Approved,,,30,,2021-09-09 12:17:53,
712,2021-01-01 00:00:00,,11,Major,234,Nigeria,Approved,,,30,,2021-09-09 12:17:53,
713,2021-01-01 00:00:00,,11,Major,968,Oman,Approved,,,30,,2021-09-09 12:17:53,
714,2021-01-01 00:00:00,,11,Major,92,Pakistan,Approved,,,30,,2021-09-09 12:17:53,
715,2021-01-01 00:00:00,,11,Major,974,Qatar,Approved,,,30,,2021-09-09 12:17:53,
716,2021-01-01 00:00:00,,11,Major,271,Reunion,Approved,,,30,,2021-09-09 12:17:53,
717,2021-01-01 00:00:00,,11,Major,270,Russian Federation,Approved,,,30,,2021-09-09 12:17:53,
718,2021-01-01 00:00:00,,11,Major,966,Saudi Arabia,Approved,,,30,,2021-09-09 12:17:53,
719,2021-01-01 00:00:00,,11,Major,248,Seychelles,Approved,,,30,,2021-09-09 12:17:53,
720,2021-01-01 00:00:00,,11,Major,65,SINGAPORE,Approved,,,30,,2021-09-09 12:17:53,
721,2021-01-01 00:00:00,,11,Major,27,South Africa,Approved,,,30,,2021-09-09 12:17:53,
722,2021-01-01 00:00:00,,11,Major,82,South Korea,Approved,,,30,,2021-09-09 12:17:53,
723,2021-01-01 00:00:00,,11,Major,34,Spain,Approved,,,30,,2021-09-09 12:17:53,
724,2021-01-01 00:00:00,,11,Major,94,Sri Lanka,Approved,,,30,,2021-09-09 12:17:53,
725,2021-01-01 00:00:00,,11,Major,886,Taiwan,Approved,,,30,,2021-09-09 12:17:53,
726,2021-01-01 00:00:00,,11,Major,255,"Tanzania, United Republic of",Approved,,,30,,2021-09-09 12:17:53,
727,2021-01-01 00:00:00,,11,Major,66,Thailand,Approved,,,30,,2021-09-09 12:17:53,
728,2021-01-01 00:00:00,,11,Major,228,Togo,Approved,,,30,,2021-09-09 12:17:53,
729,2021-01-01 00:00:00,,11,Major,1868,Trinidad And Tobago,Approved,,,30,,2021-09-09 12:17:53,
730,2021-01-01 00:00:00,,11,Major,90,Turkey,Approved,,,30,,2021-09-09 12:17:53,
731,2021-01-01 00:00:00,,11,Major,971,United Arab Emirates,Approved,,,30,,2021-09-09 12:17:53,
732,2021-01-01 00:00:00,,11,Major,44,United Kingdom,Approved,,,30,,2021-09-09 12:17:53,
733,2021-01-01 00:00:00,,11,Major,1340,United States,Approved,,,30,,2021-09-09 12:17:53,
734,2021-01-01 00:00:00,,11,Major,84,Viet Nam,Approved,,,30,,2021-09-09 12:17:53,
735,2021-02-01 00:00:00,,11,Major,973,BAHRAIN,Approved,,,30,,2021-09-13 11:26:15,
736,2021-02-01 00:00:00,,11,Major,880,Bangladesh,Approved,,,30,,2021-09-13 11:26:15,
737,2021-02-01 00:00:00,,11,Major,32,Belgium,Approved,,,30,,2021-09-13 11:26:15,
738,2021-02-01 00:00:00,,11,Major,229,Benin,Approved,,,30,,2021-09-13 11:26:15,
739,2021-02-01 00:00:00,,11,Major,86,CHINA,Approved,,,30,,2021-09-13 11:26:15,
740,2021-02-01 00:00:00,,11,Major,269,COMOROS,Approved,,,30,,2021-09-13 11:26:15,
741,2021-02-01 00:00:00,,11,Major,242,Congo,Approved,,,30,,2021-09-13 11:26:15,
742,2021-02-01 00:00:00,,11,Major,253,DJIBOUTI,Approved,,,30,,2021-09-13 11:26:15,
743,2021-02-01 00:00:00,,11,Major,20,Egypt,Approved,,,30,,2021-09-13 11:26:15,
744,2021-02-01 00:00:00,,11,Major,251,Ethiopia,Approved,,,30,,2021-09-13 11:26:15,
745,2021-02-01 00:00:00,,11,Major,33,France,Approved,,,30,,2021-09-13 11:26:15,
746,2021-02-01 00:00:00,,11,Major,49,Germany,Approved,,,30,,2021-09-13 11:26:15,
747,2021-02-01 00:00:00,,11,Major,233,Ghana,Approved,,,30,,2021-09-13 11:26:15,
748,2021-02-01 00:00:00,,11,Major,30,Greece,Approved,,,30,,2021-09-13 11:26:15,
749,2021-02-01 00:00:00,,11,Major,852,Hong Kong,Approved,,,30,,2021-09-13 11:26:15,
750,2021-02-01 00:00:00,,11,Major,91,INDIA,Approved,,,30,,2021-09-13 11:26:15,
751,2021-02-01 00:00:00,,11,Major,98,Iran,Approved,,,30,,2021-09-13 11:26:15,
752,2021-02-01 00:00:00,,11,Major,964,IRAQ,Approved,,,30,,2021-09-13 11:26:15,
753,2021-02-01 00:00:00,,11,Major,972,Israel,Approved,,,30,,2021-09-13 11:26:15,
754,2021-02-01 00:00:00,,11,Major,39,Italy,Approved,,,30,,2021-09-13 11:26:15,
755,2021-02-01 00:00:00,,11,Major,254,KENYA,Approved,,,30,,2021-09-13 11:26:15,
756,2021-02-01 00:00:00,,11,Major,961,Lebanon,Approved,,,30,,2021-09-13 11:26:15,
757,2021-02-01 00:00:00,,11,Major,60,MALAYSIA,Approved,,,30,,2021-09-13 11:26:15,
758,2021-02-01 00:00:00,,11,Major,356,Malta,Approved,,,30,,2021-09-13 11:26:15,
759,2021-02-01 00:00:00,,11,Major,230,Mauritius,Approved,,,30,,2021-09-13 11:26:15,
760,2021-02-01 00:00:00,,11,Major,212,Morocco,Approved,,,30,,2021-09-13 11:26:15,
761,2021-02-01 00:00:00,,11,Major,31,Netherlands,Approved,,,30,,2021-09-13 11:26:15,
762,2021-02-01 00:00:00,,11,Major,234,Nigeria,Approved,,,30,,2021-09-13 11:26:15,
763,2021-02-01 00:00:00,,11,Major,968,Oman,Approved,,,30,,2021-09-13 11:26:15,
764,2021-02-01 00:00:00,,11,Major,92,Pakistan,Approved,,,30,,2021-09-13 11:26:15,
765,2021-02-01 00:00:00,,11,Major,974,Qatar,Approved,,,30,,2021-09-13 11:26:15,
766,2021-02-01 00:00:00,,11,Major,271,Reunion,Approved,,,30,,2021-09-13 11:26:15,
767,2021-02-01 00:00:00,,11,Major,270,Russian Federation,Approved,,,30,,2021-09-13 11:26:15,
768,2021-02-01 00:00:00,,11,Major,966,SAUDI ARABIA,Approved,,,30,,2021-09-13 11:26:15,
769,2021-02-01 00:00:00,,11,Major,248,SEYCHELLES,Approved,,,30,,2021-09-13 11:26:15,
770,2021-02-01 00:00:00,,11,Major,65,SINGAPORE,Approved,,,30,,2021-09-13 11:26:15,
771,2021-02-01 00:00:00,,11,Major,27,South Africa,Approved,,,30,,2021-09-13 11:26:15,
772,2021-02-01 00:00:00,,11,Major,82,SOUTH KOREA,Approved,,,30,,2021-09-13 11:26:15,
773,2021-02-01 00:00:00,,11,Major,34,Spain,Approved,,,30,,2021-09-13 11:26:15,
774,2021-02-01 00:00:00,,11,Major,94,SRI LANKA,Approved,,,30,,2021-09-13 11:26:15,
775,2021-02-01 00:00:00,,11,Major,249,SUDAN,Approved,,,30,,2021-09-13 11:26:15,
776,2021-02-01 00:00:00,,11,Major,886,TAIWAN,Approved,,,30,,2021-09-13 11:26:15,
777,2021-02-01 00:00:00,,11,Major,255,TANZNIA,Approved,,,30,,2021-09-13 11:26:15,
778,2021-02-01 00:00:00,,11,Major,66,Thailand,Approved,,,30,,2021-09-13 11:26:15,
779,2021-02-01 00:00:00,,11,Major,228,Togo,Approved,,,30,,2021-09-13 11:26:15,
780,2021-02-01 00:00:00,,11,Major,1868,Trinidad And Tobago,Approved,,,30,,2021-09-13 11:26:15,
781,2021-02-01 00:00:00,,11,Major,90,Turkey,Approved,,,30,,2021-09-13 11:26:15,
782,2021-02-01 00:00:00,,11,Major,971,United Arab Emirates,Approved,,,30,,2021-09-13 11:26:15,
783,2021-02-01 00:00:00,,11,Major,44,United Kingdom,Approved,,,30,,2021-09-13 11:26:15,
784,2021-02-01 00:00:00,,11,Major,1340,United States Of America,Approved,,,30,,2021-09-13 11:26:15,
785,2021-02-01 00:00:00,,11,Major,84,Viet Nam,Approved,,,30,,2021-09-13 11:26:15,
786,2021-02-01 00:00:00,,11,Major,967,YEMEN,Approved,,,30,,2021-09-13 11:26:15,
787,2021-03-01 00:00:00,,11,Major,61,Australia,Approved,,,30,,2021-09-13 12:58:57,
788,2021-03-01 00:00:00,,11,Major,973,BAHRAIN,Approved,,,30,,2021-09-13 12:58:57,
789,2021-03-01 00:00:00,,11,Major,32,Belgium,Approved,,,30,,2021-09-13 12:58:57,
790,2021-03-01 00:00:00,,11,Major,229,Benin,Approved,,,30,,2021-09-13 12:58:57,
791,2021-03-01 00:00:00,,11,Major,86,CHINA,Approved,,,30,,2021-09-13 12:58:57,
792,2021-03-01 00:00:00,,11,Major,269,COMOROS,Approved,,,30,,2021-09-13 12:58:57,
793,2021-03-01 00:00:00,,11,Major,242,Congo,Approved,,,30,,2021-09-13 12:58:57,
794,2021-03-01 00:00:00,,11,Major,253,Djibouti,Approved,,,30,,2021-09-13 12:58:57,
795,2021-03-01 00:00:00,,11,Major,20,Egypt,Approved,,,30,,2021-09-13 12:58:57,
796,2021-03-01 00:00:00,,11,Major,251,Ethiopia,Approved,,,30,,2021-09-13 12:58:57,
797,2021-03-01 00:00:00,,11,Major,33,France,Approved,,,30,,2021-09-13 12:58:57,
798,2021-03-01 00:00:00,,11,Major,49,Germany,Approved,,,30,,2021-09-13 12:58:57,
799,2021-03-01 00:00:00,,11,Major,233,Ghana,Approved,,,30,,2021-09-13 12:58:57,
800,2021-03-01 00:00:00,,11,Major,30,Greece,Approved,,,30,,2021-09-13 12:58:57,
801,2021-03-01 00:00:00,,11,Major,852,Hong Kong,Approved,,,30,,2021-09-13 12:58:57,
802,2021-03-01 00:00:00,,11,Major,91,INDIA,Approved,,,30,,2021-09-13 12:58:57,
803,2021-03-01 00:00:00,,11,Major,98,Iran,Approved,,,30,,2021-09-13 12:58:57,
804,2021-03-01 00:00:00,,11,Major,964,IRAQ,Approved,,,30,,2021-09-13 12:58:57,
805,2021-03-01 00:00:00,,11,Major,972,Israel,Approved,,,30,,2021-09-13 12:58:57,
806,2021-03-01 00:00:00,,11,Major,39,Italy,Approved,,,30,,2021-09-13 12:58:57,
807,2021-03-01 00:00:00,,11,Major,254,KENYA,Approved,,,30,,2021-09-13 12:58:57,
808,2021-03-01 00:00:00,,11,Major,961,Lebanon,Approved,,,30,,2021-09-13 12:58:57,
809,2021-03-01 00:00:00,,11,Major,60,MALAYSIA,Approved,,,30,,2021-09-13 12:58:57,
810,2021-03-01 00:00:00,,11,Major,356,Malta,Approved,,,30,,2021-09-13 12:58:57,
811,2021-03-01 00:00:00,,11,Major,230,Mauritius,Approved,,,30,,2021-09-13 12:58:57,
812,2021-03-01 00:00:00,,11,Major,212,Morocco,Approved,,,30,,2021-09-13 12:58:57,
813,2021-03-01 00:00:00,,11,Major,31,Netherlands,Approved,,,30,,2021-09-13 12:58:57,
814,2021-03-01 00:00:00,,11,Major,234,Nigeria,Approved,,,30,,2021-09-13 12:58:57,
815,2021-03-01 00:00:00,,11,Major,968,Oman,Approved,,,30,,2021-09-13 12:58:57,
816,2021-03-01 00:00:00,,11,Major,92,PAKISTAN,Approved,,,30,,2021-09-13 12:58:57,
817,2021-03-01 00:00:00,,11,Major,974,QATAR,Approved,,,30,,2021-09-13 12:58:57,
818,2021-03-01 00:00:00,,11,Major,271,Reunion,Approved,,,30,,2021-09-13 12:58:57,
819,2021-03-01 00:00:00,,11,Major,270,Russian Federation,Approved,,,30,,2021-09-13 12:58:57,
820,2021-03-01 00:00:00,,11,Major,966,SAUDI ARABIA,Approved,,,30,,2021-09-13 12:58:57,
821,2021-03-01 00:00:00,,11,Major,248,SEYCHELLES,Approved,,,30,,2021-09-13 12:58:57,
822,2021-03-01 00:00:00,,11,Major,65,SINGAPORE,Approved,,,30,,2021-09-13 12:58:57,
823,2021-03-01 00:00:00,,11,Major,27,South Africa,Approved,,,30,,2021-09-13 12:58:57,
824,2021-03-01 00:00:00,,11,Major,82,South Korea,Approved,,,30,,2021-09-13 12:58:57,
825,2021-03-01 00:00:00,,11,Major,34,Spain,Approved,,,30,,2021-09-13 12:58:57,
826,2021-03-01 00:00:00,,11,Major,94,Sri Lanka,Approved,,,30,,2021-09-13 12:58:57,
827,2021-03-01 00:00:00,,11,Major,249,SUDAN,Approved,,,30,,2021-09-13 12:58:57,
828,2021-03-01 00:00:00,,11,Major,886,TAIWAN,Approved,,,30,,2021-09-13 12:58:57,
829,2021-03-01 00:00:00,,11,Major,66,Thailand,Approved,,,30,,2021-09-13 12:58:57,
830,2021-03-01 00:00:00,,11,Major,228,Togo,Approved,,,30,,2021-09-13 12:58:57,
831,2021-03-01 00:00:00,,11,Major,1868,Trinidad And Tobago,Approved,,,30,,2021-09-13 12:58:57,
832,2021-03-01 00:00:00,,11,Major,90,Turkey,Approved,,,30,,2021-09-13 12:58:57,
833,2021-03-01 00:00:00,,11,Major,971,UNITED ARAB EMIRATES,Approved,,,30,,2021-09-13 12:58:57,
834,2021-03-01 00:00:00,,11,Major,44,United Kingdom,Approved,,,30,,2021-09-13 12:58:57,
835,2021-03-01 00:00:00,,11,Major,1340,United States,Approved,,,30,,2021-09-13 12:58:57,
836,2021-03-01 00:00:00,,11,Major,84,Viet Nam,Approved,,,30,,2021-09-13 12:58:57,
837,2021-03-01 00:00:00,,11,Major,967,YEMEN,Approved,,,30,,2021-09-13 12:58:57,
838,2021-04-01 00:00:00,,9,Major,94,Sri Lanka,Approved,,,25,,2021-09-20 15:11:42,
839,2021-05-01 00:00:00,,9,Major,94,Sri Lanka,Approved,,,25,,2021-09-21 10:30:09,
852,2021-06-01 00:00:00,,9,Major,94,Sri Lanka,Approved,,,25,,2021-09-21 11:00:14,
853,2020-04-01 00:00:00,,9,Major,94,Sri Lanka,Approved,,,25,,2021-09-22 13:30:03,
854,2020-05-01 00:00:00,,9,Major,94,Sri Lanka,Approved,,,25,,2021-09-22 13:39:16,
855,2020-06-01 00:00:00,,9,Major,94,Sri Lanka,Approved,,,25,,2021-09-22 13:43:02,
856,2020-07-01 00:00:00,,9,Major,94,Sri Lanka,Approved,,,25,,2021-09-22 14:13:22,
865,2020-08-01 00:00:00,,9,Major,94,Sri Lanka,Approved,,,25,,2021-09-22 14:19:53,
867,2020-09-01 00:00:00,,9,Major,94,Sri Lanka,Approved,,,25,,2021-09-22 14:29:23,
868,2020-10-01 00:00:00,,9,Major,94,Sri Lanka,Approved,,,25,,2021-09-23 11:28:12,
869,2020-11-01 00:00:00,,9,Major,94,Sri Lanka,Approved,,,25,,2021-09-23 12:03:38,
870,2020-12-01 00:00:00,,9,Major,94,Sri Lanka,Approved,,,25,,2021-09-23 12:03:57,
871,2021-01-01 00:00:00,,9,Major,94,Sri Lanka,Approved,,,25,,2021-09-23 12:04:06,
872,2021-02-01 00:00:00,,9,Major,94,Sri Lanka,Approved,,,25,,2021-09-23 12:04:26,
873,2021-03-01 00:00:00,,9,Major,94,Sri Lanka,Approved,,,25,,2021-09-23 12:04:40,
874,2021-09-01 00:00:00,,9,Major,94,Sri Lanka,Approved,,,25,,2021-10-01 14:41:38,
875,2021-09-01 00:00:00,,11,Major,973,BAHRAIN,Approved,,,30,,2021-10-04 16:12:02,
876,2021-09-01 00:00:00,,11,Major,32,Belgium,Approved,,,30,,2021-10-04 16:12:02,
877,2021-09-01 00:00:00,,11,Major,229,Benin,Approved,,,30,,2021-10-04 16:12:02,
878,2021-09-01 00:00:00,,11,Major,86,China,Approved,,,30,,2021-10-04 16:12:02,
879,2021-09-01 00:00:00,,11,Major,242,Congo,Approved,,,30,,2021-10-04 16:12:02,
880,2021-09-01 00:00:00,,11,Major,253,Djibouti,Approved,,,30,,2021-10-04 16:12:02,
881,2021-09-01 00:00:00,,11,Major,20,Egypt,Approved,,,30,,2021-10-04 16:12:02,
882,2021-09-01 00:00:00,,11,Major,251,Ethiopia,Approved,,,30,,2021-10-04 16:12:02,
883,2021-09-01 00:00:00,,11,Major,33,FRANCE,Approved,,,30,,2021-10-04 16:12:02,
884,2021-09-01 00:00:00,,11,Major,49,Germany,Approved,,,30,,2021-10-04 16:12:02,
885,2021-09-01 00:00:00,,11,Major,233,Ghana,Approved,,,30,,2021-10-04 16:12:02,
886,2021-09-01 00:00:00,,11,Major,852,HONG KONG,Approved,,,30,,2021-10-04 16:12:02,
887,2021-09-01 00:00:00,,11,Major,91,INDIA,Approved,,,30,,2021-10-04 16:12:02,
888,2021-09-01 00:00:00,,11,Major,98,iran,Approved,,,30,,2021-10-04 16:12:02,
889,2021-09-01 00:00:00,,11,Major,964,IRAQ,Approved,,,30,,2021-10-04 16:12:02,
890,2021-09-01 00:00:00,,11,Major,972,Israel,Approved,,,30,,2021-10-04 16:12:02,
891,2021-09-01 00:00:00,,11,Major,39,Italy,Approved,,,30,,2021-10-04 16:12:02,
892,2021-09-01 00:00:00,,11,Major,254,Kenya,Approved,,,30,,2021-10-04 16:12:02,
893,2021-09-01 00:00:00,,11,Major,60,MALAYSIA,Approved,,,30,,2021-10-04 16:12:02,
894,2021-09-01 00:00:00,,11,Major,356,MALTA,Approved,,,30,,2021-10-04 16:12:02,
895,2021-09-01 00:00:00,,11,Major,230,Mauritius,Approved,,,30,,2021-10-04 16:12:02,
896,2021-09-01 00:00:00,,11,Major,212,MOROCCO,Approved,,,30,,2021-10-04 16:12:02,
897,2021-09-01 00:00:00,,11,Major,31,Netherlands,Approved,,,30,,2021-10-04 16:12:02,
898,2021-09-01 00:00:00,,11,Major,234,Nigeria,Approved,,,30,,2021-10-04 16:12:02,
899,2021-09-01 00:00:00,,11,Major,968,OMAN,Approved,,,30,,2021-10-04 16:12:02,
900,2021-09-01 00:00:00,,11,Major,92,PAKISTAN,Approved,,,30,,2021-10-04 16:12:02,
901,2021-09-01 00:00:00,,11,Major,974,QATAR,Approved,,,30,,2021-10-04 16:12:02,
902,2021-09-01 00:00:00,,11,Major,271,Reunion,Approved,,,30,,2021-10-04 16:12:02,
903,2021-09-01 00:00:00,,11,Major,270,RUSSIAN FEDERATION,Approved,,,30,,2021-10-04 16:12:02,
904,2021-09-01 00:00:00,,11,Major,966,SAUDI ARABIA,Approved,,,30,,2021-10-04 16:12:02,
905,2021-09-01 00:00:00,,11,Major,248,Seychelles,Approved,,,30,,2021-10-04 16:12:02,
906,2021-09-01 00:00:00,,11,Major,65,Singapore,Approved,,,30,,2021-10-04 16:12:02,
907,2021-09-01 00:00:00,,11,Major,27,South Africa,Approved,,,30,,2021-10-04 16:12:02,
908,2021-09-01 00:00:00,,11,Major,82,SOUTH KOREA,Approved,,,30,,2021-10-04 16:12:02,
909,2021-09-01 00:00:00,,11,Major,34,Spain,Approved,,,30,,2021-10-04 16:12:02,
910,2021-09-01 00:00:00,,11,Major,94,SRI LANKA,Approved,,,30,,2021-10-04 16:12:02,
911,2021-09-01 00:00:00,,11,Major,886,TAIWAN,Approved,,,30,,2021-10-04 16:12:02,
912,2021-09-01 00:00:00,,11,Major,66,THAILAND,Approved,,,30,,2021-10-04 16:12:02,
913,2021-09-01 00:00:00,,11,Major,228,Togo,Approved,,,30,,2021-10-04 16:12:02,
914,2021-09-01 00:00:00,,11,Major,1868,Trinidad And Tobago,Approved,,,30,,2021-10-04 16:12:02,
915,2021-09-01 00:00:00,,11,Major,90,Turkey,Approved,,,30,,2021-10-04 16:12:02,
916,2021-09-01 00:00:00,,11,Major,971,UNITED ARAB EMIRATES,Approved,,,30,,2021-10-04 16:12:02,
