id,row_id,month_year,from_period,to_period,state_board_id,port_board_id,data_table_type_id,commodity_id,ov_ul_if,ov_ul_ff,ov_l_if,ov_l_ff,ov_total,co_ul_if,co_ul_ff,co_l_if,co_l_ff,co_total,grand_total,status,comm_remarks,data_submitted_for_approval_on,approved_on,created_on,modified_on,created_by_user_id,updated_by_user_id,log_data_created_on
8157,47157,2021-03-01 00:00:00,,,,12,1,52,0,0,0,5,5,0,0,0,0,0,5,Approval Awaited,,2021-04-05 15:02:25,2021-04-05 15:05:51,2021-04-05 14:53:30,,44,44,2021-04-05 15:05:51
8158,47158,2021-03-01 00:00:00,,,,12,1,54,0,0,0,0,0,0,0,167500,0,167500,167500,Approval Awaited,,2021-04-05 15:02:25,2021-04-05 15:05:51,2021-04-05 14:53:30,,44,44,2021-04-05 15:05:51
8159,47203,2021-03-01 00:00:00,,,,6,1,7,268293,418156,0,0,686449,205304,0,0,0,205304,891753,Approval Awaited,,2021-04-05 19:48:25,2021-04-05 19:49:20,2021-04-05 19:45:29,2021-04-05 19:48:10,38,38,2021-04-05 19:49:20
8160,47204,2021-03-01 00:00:00,,,,6,1,8,0,25007,2600,119679,147286,61459,0,52967,0,114426,261712,Approval Awaited,,2021-04-05 19:48:25,2021-04-05 19:49:20,2021-04-05 19:45:29,2021-04-05 19:48:10,38,38,2021-04-05 19:49:20
8161,47205,2021-03-01 00:00:00,,,,6,1,10,5500,73032,0,0,78532,0,0,0,0,0,78532,Approval Awaited,,2021-04-05 19:48:25,2021-04-05 19:49:20,2021-04-05 19:45:29,2021-04-05 19:48:10,38,38,2021-04-05 19:49:20
8162,47206,2021-03-01 00:00:00,,,,6,1,11,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2021-04-05 19:48:25,2021-04-05 19:49:20,2021-04-05 19:45:29,2021-04-05 19:48:10,38,38,2021-04-05 19:49:20
8163,47208,2021-03-01 00:00:00,,,,6,1,16,0,0,0,70540,70540,0,0,0,0,0,70540,Approval Awaited,,2021-04-05 19:48:25,2021-04-05 19:49:20,2021-04-05 19:45:29,2021-04-05 19:48:10,38,38,2021-04-05 19:49:20
8164,47218,2021-03-01 00:00:00,,,,6,1,20,0,96939,0,177383,274322,0,0,0,0,0,274322,Approval Awaited,,2021-04-05 19:48:25,2021-04-05 19:49:20,2021-04-05 19:45:29,2021-04-05 19:48:10,38,38,2021-04-05 19:49:20
8165,47219,2021-03-01 00:00:00,,,,6,1,21,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2021-04-05 19:48:25,2021-04-05 19:49:20,2021-04-05 19:45:29,2021-04-05 19:48:10,38,38,2021-04-05 19:49:20
8166,47223,2021-03-01 00:00:00,,,,6,1,22,3605,65551,6496,63089,138741,4282,927,2968,937,9114,147855,Approval Awaited,,2021-04-05 19:48:25,2021-04-05 19:49:20,2021-04-05 19:45:29,2021-04-05 19:48:10,38,38,2021-04-05 19:49:20
8167,47225,2021-03-01 00:00:00,,,,6,1,23,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2021-04-05 19:48:25,2021-04-05 19:49:20,2021-04-05 19:45:29,2021-04-05 19:48:10,38,38,2021-04-05 19:49:20
8168,47226,2021-03-01 00:00:00,,,,6,1,24,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2021-04-05 19:48:25,2021-04-05 19:49:20,2021-04-05 19:45:29,2021-04-05 19:48:10,38,38,2021-04-05 19:49:20
8169,47207,2021-03-01 00:00:00,,,,6,1,25,0,0,0,0,0,0,12579,0,0,12579,12579,Approval Awaited,,2021-04-05 19:48:25,2021-04-05 19:49:20,2021-04-05 19:45:29,2021-04-05 19:48:10,38,38,2021-04-05 19:49:20
8170,47209,2021-03-01 00:00:00,,,,6,1,26,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2021-04-05 19:48:25,2021-04-05 19:49:20,2021-04-05 19:45:29,2021-04-05 19:48:10,38,38,2021-04-05 19:49:20
8171,47210,2021-03-01 00:00:00,,,,6,1,27,0,27750,0,0,27750,0,0,0,0,0,27750,Approval Awaited,,2021-04-05 19:48:25,2021-04-05 19:49:20,2021-04-05 19:45:29,2021-04-05 19:48:10,38,38,2021-04-05 19:49:20
8172,47211,2021-03-01 00:00:00,,,,6,1,28,0,0,0,30960,30960,0,0,0,0,0,30960,Approval Awaited,,2021-04-05 19:48:25,2021-04-05 19:49:20,2021-04-05 19:45:29,2021-04-05 19:48:10,38,38,2021-04-05 19:49:20
8173,47212,2021-03-01 00:00:00,,,,6,1,29,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2021-04-05 19:48:25,2021-04-05 19:49:20,2021-04-05 19:45:29,2021-04-05 19:48:10,38,38,2021-04-05 19:49:20
8174,47213,2021-03-01 00:00:00,,,,6,1,30,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2021-04-05 19:48:25,2021-04-05 19:49:20,2021-04-05 19:45:29,2021-04-05 19:48:10,38,38,2021-04-05 19:49:20
8175,47214,2021-03-01 00:00:00,,,,6,1,31,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2021-04-05 19:48:25,2021-04-05 19:49:20,2021-04-05 19:45:29,2021-04-05 19:48:10,38,38,2021-04-05 19:49:20
8176,47215,2021-03-01 00:00:00,,,,6,1,32,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2021-04-05 19:48:25,2021-04-05 19:49:20,2021-04-05 19:45:29,2021-04-05 19:48:10,38,38,2021-04-05 19:49:20
8177,47216,2021-03-01 00:00:00,,,,6,1,33,0,0,0,23600,23600,0,0,0,0,0,23600,Approval Awaited,,2021-04-05 19:48:25,2021-04-05 19:49:20,2021-04-05 19:45:29,2021-04-05 19:48:10,38,38,2021-04-05 19:49:20
8178,47217,2021-03-01 00:00:00,,,,6,1,34,0,209475,0,16900,226375,0,13602,0,0,13602,239977,Approval Awaited,,2021-04-05 19:48:25,2021-04-05 19:49:20,2021-04-05 19:45:29,2021-04-05 19:48:10,38,38,2021-04-05 19:49:20
8179,47220,2021-03-01 00:00:00,,,,6,1,40,0,5967,0,9825,15792,0,0,37,0,37,15829,Approval Awaited,,2021-04-05 19:48:25,2021-04-05 19:49:20,2021-04-05 19:45:29,2021-04-05 19:48:10,38,38,2021-04-05 19:49:20
8180,47221,2021-03-01 00:00:00,,,,6,1,42,0,0,0,21820,21820,0,0,0,0,0,21820,Approval Awaited,,2021-04-05 19:48:25,2021-04-05 19:49:20,2021-04-05 19:45:29,2021-04-05 19:48:10,38,38,2021-04-05 19:49:20
8181,47222,2021-03-01 00:00:00,,,,6,1,43,0,11318,0,10587,21905,0,0,0,0,0,21905,Approval Awaited,,2021-04-05 19:48:25,2021-04-05 19:49:20,2021-04-05 19:45:29,2021-04-05 19:48:10,38,38,2021-04-05 19:49:20
8182,47224,2021-03-01 00:00:00,,,,6,1,46,69577,1265134,125373,1217617,2677701,82643,17891,57282,18084,175900,2853601,Approval Awaited,,2021-04-05 19:48:25,2021-04-05 19:49:20,2021-04-05 19:45:29,2021-04-05 19:48:10,38,38,2021-04-05 19:49:20
8183,47359,2021-03-01 00:00:00,,,6,40,1,7,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2021-04-07 14:37:42,2021-04-07 14:39:05,2021-04-07 14:33:09,2021-04-07 14:37:34,246,246,2021-04-07 14:39:05
8184,47360,2021-03-01 00:00:00,,,6,40,1,8,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2021-04-07 14:37:42,2021-04-07 14:39:05,2021-04-07 14:33:09,2021-04-07 14:37:34,246,246,2021-04-07 14:39:05
8185,47361,2021-03-01 00:00:00,,,6,40,1,9,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2021-04-07 14:37:42,2021-04-07 14:39:05,2021-04-07 14:33:09,2021-04-07 14:37:34,246,246,2021-04-07 14:39:05
8186,47362,2021-03-01 00:00:00,,,6,40,1,10,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2021-04-07 14:37:42,2021-04-07 14:39:05,2021-04-07 14:33:09,2021-04-07 14:37:34,246,246,2021-04-07 14:39:05
8187,47363,2021-03-01 00:00:00,,,6,40,1,11,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2021-04-07 14:37:42,2021-04-07 14:39:05,2021-04-07 14:33:09,2021-04-07 14:37:34,246,246,2021-04-07 14:39:05
8188,47365,2021-03-01 00:00:00,,,6,40,1,14,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2021-04-07 14:37:42,2021-04-07 14:39:05,2021-04-07 14:33:09,2021-04-07 14:37:34,246,246,2021-04-07 14:39:05
8189,47366,2021-03-01 00:00:00,,,6,40,1,15,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2021-04-07 14:37:42,2021-04-07 14:39:05,2021-04-07 14:33:09,2021-04-07 14:37:34,246,246,2021-04-07 14:39:05
8190,47367,2021-03-01 00:00:00,,,6,40,1,16,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2021-04-07 14:37:42,2021-04-07 14:39:05,2021-04-07 14:33:09,2021-04-07 14:37:34,246,246,2021-04-07 14:39:05
8191,47368,2021-03-01 00:00:00,,,6,40,1,17,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2021-04-07 14:37:42,2021-04-07 14:39:05,2021-04-07 14:33:09,2021-04-07 14:37:34,246,246,2021-04-07 14:39:05
8192,47369,2021-03-01 00:00:00,,,6,40,1,18,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2021-04-07 14:37:42,2021-04-07 14:39:05,2021-04-07 14:33:09,2021-04-07 14:37:34,246,246,2021-04-07 14:39:05
8193,47370,2021-03-01 00:00:00,,,6,40,1,19,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2021-04-07 14:37:42,2021-04-07 14:39:05,2021-04-07 14:33:09,2021-04-07 14:37:34,246,246,2021-04-07 14:39:05
8194,47380,2021-03-01 00:00:00,,,6,40,1,20,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2021-04-07 14:37:42,2021-04-07 14:39:05,2021-04-07 14:33:09,2021-04-07 14:37:34,246,246,2021-04-07 14:39:05
8195,47381,2021-03-01 00:00:00,,,6,40,1,21,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2021-04-07 14:37:42,2021-04-07 14:39:05,2021-04-07 14:33:09,2021-04-07 14:37:34,246,246,2021-04-07 14:39:05
8196,47393,2021-03-01 00:00:00,,,6,40,1,22,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2021-04-07 14:37:42,2021-04-07 14:39:05,2021-04-07 14:33:09,2021-04-07 14:37:34,246,246,2021-04-07 14:39:05
8197,47395,2021-03-01 00:00:00,,,6,40,1,23,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2021-04-07 14:37:42,2021-04-07 14:39:05,2021-04-07 14:33:09,2021-04-07 14:37:34,246,246,2021-04-07 14:39:05
8198,47396,2021-03-01 00:00:00,,,6,40,1,24,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2021-04-07 14:37:42,2021-04-07 14:39:05,2021-04-07 14:33:09,2021-04-07 14:37:34,246,246,2021-04-07 14:39:05
8199,47364,2021-03-01 00:00:00,,,6,40,1,25,7763,0,0,0,7763,0,0,0,0,0,0,Approval Awaited,,2021-04-07 14:37:42,2021-04-07 14:39:05,2021-04-07 14:33:09,2021-04-07 14:37:34,246,246,2021-04-07 14:39:05
8200,47371,2021-03-01 00:00:00,,,6,40,1,26,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2021-04-07 14:37:42,2021-04-07 14:39:05,2021-04-07 14:33:09,2021-04-07 14:37:34,246,246,2021-04-07 14:39:05
8201,47372,2021-03-01 00:00:00,,,6,40,1,27,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2021-04-07 14:37:42,2021-04-07 14:39:05,2021-04-07 14:33:09,2021-04-07 14:37:34,246,246,2021-04-07 14:39:05
8202,47373,2021-03-01 00:00:00,,,6,40,1,28,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2021-04-07 14:37:42,2021-04-07 14:39:05,2021-04-07 14:33:09,2021-04-07 14:37:34,246,246,2021-04-07 14:39:05
8203,47374,2021-03-01 00:00:00,,,6,40,1,29,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2021-04-07 14:37:42,2021-04-07 14:39:05,2021-04-07 14:33:09,2021-04-07 14:37:34,246,246,2021-04-07 14:39:05
8204,47375,2021-03-01 00:00:00,,,6,40,1,30,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2021-04-07 14:37:42,2021-04-07 14:39:05,2021-04-07 14:33:09,2021-04-07 14:37:34,246,246,2021-04-07 14:39:05
8205,47376,2021-03-01 00:00:00,,,6,40,1,31,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2021-04-07 14:37:42,2021-04-07 14:39:05,2021-04-07 14:33:09,2021-04-07 14:37:34,246,246,2021-04-07 14:39:05
8206,47377,2021-03-01 00:00:00,,,6,40,1,32,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2021-04-07 14:37:42,2021-04-07 14:39:05,2021-04-07 14:33:09,2021-04-07 14:37:34,246,246,2021-04-07 14:39:05
8207,47378,2021-03-01 00:00:00,,,6,40,1,33,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2021-04-07 14:37:42,2021-04-07 14:39:05,2021-04-07 14:33:09,2021-04-07 14:37:34,246,246,2021-04-07 14:39:05
8208,47379,2021-03-01 00:00:00,,,6,40,1,34,13000,0,0,0,13000,0,0,0,0,0,0,Approval Awaited,,2021-04-07 14:37:42,2021-04-07 14:39:05,2021-04-07 14:33:09,2021-04-07 14:37:34,246,246,2021-04-07 14:39:05
8209,47382,2021-03-01 00:00:00,,,6,40,1,35,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2021-04-07 14:37:42,2021-04-07 14:39:05,2021-04-07 14:33:09,2021-04-07 14:37:34,246,246,2021-04-07 14:39:05
8210,47383,2021-03-01 00:00:00,,,6,40,1,36,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2021-04-07 14:37:42,2021-04-07 14:39:05,2021-04-07 14:33:09,2021-04-07 14:37:34,246,246,2021-04-07 14:39:05
8211,47384,2021-03-01 00:00:00,,,6,40,1,37,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2021-04-07 14:37:42,2021-04-07 14:39:05,2021-04-07 14:33:09,2021-04-07 14:37:34,246,246,2021-04-07 14:39:05
8212,47385,2021-03-01 00:00:00,,,6,40,1,38,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2021-04-07 14:37:42,2021-04-07 14:39:05,2021-04-07 14:33:09,2021-04-07 14:37:34,246,246,2021-04-07 14:39:05
8213,47386,2021-03-01 00:00:00,,,6,40,1,39,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2021-04-07 14:37:42,2021-04-07 14:39:05,2021-04-07 14:33:09,2021-04-07 14:37:34,246,246,2021-04-07 14:39:05
8214,47387,2021-03-01 00:00:00,,,6,40,1,40,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2021-04-07 14:37:42,2021-04-07 14:39:05,2021-04-07 14:33:09,2021-04-07 14:37:34,246,246,2021-04-07 14:39:05
8215,47388,2021-03-01 00:00:00,,,6,40,1,41,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2021-04-07 14:37:42,2021-04-07 14:39:05,2021-04-07 14:33:09,2021-04-07 14:37:34,246,246,2021-04-07 14:39:05
8216,47389,2021-03-01 00:00:00,,,6,40,1,42,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2021-04-07 14:37:42,2021-04-07 14:39:05,2021-04-07 14:33:09,2021-04-07 14:37:34,246,246,2021-04-07 14:39:05
8217,47390,2021-03-01 00:00:00,,,6,40,1,43,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2021-04-07 14:37:42,2021-04-07 14:39:05,2021-04-07 14:33:09,2021-04-07 14:37:34,246,246,2021-04-07 14:39:05
8218,47394,2021-03-01 00:00:00,,,6,40,1,46,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2021-04-07 14:37:42,2021-04-07 14:39:05,2021-04-07 14:33:09,2021-04-07 14:37:34,246,246,2021-04-07 14:39:05
8219,47391,2021-03-01 00:00:00,,,6,40,1,49,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2021-04-07 14:37:42,2021-04-07 14:39:05,2021-04-07 14:33:09,2021-04-07 14:37:34,246,246,2021-04-07 14:39:05
8220,47392,2021-03-01 00:00:00,,,6,40,1,50,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2021-04-07 14:37:42,2021-04-07 14:39:05,2021-04-07 14:33:09,2021-04-07 14:37:34,246,246,2021-04-07 14:39:05
8221,47430,2021-03-01 00:00:00,,,,4,1,7,356104,319533,0,0,675637,106895,0,0,0,106895,782532,Approval Awaited,,2021-04-08 10:49:12,2021-04-08 14:23:48,2021-04-08 09:09:43,,73,73,2021-04-08 14:23:48
8222,47431,2021-03-01 00:00:00,,,,4,1,8,0,42308,0,23928,66236,67489,28717,120225,0,216431,282667,Approval Awaited,,2021-04-08 10:49:12,2021-04-08 14:23:48,2021-04-08 09:09:43,,73,73,2021-04-08 14:23:48
8223,47432,2021-03-01 00:00:00,,,,4,1,9,23504,125280,0,0,148784,0,0,0,0,0,148784,Approval Awaited,,2021-04-08 10:49:12,2021-04-08 14:23:48,2021-04-08 09:09:43,,73,73,2021-04-08 14:23:48
8224,47433,2021-03-01 00:00:00,,,,4,1,10,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2021-04-08 10:49:12,2021-04-08 14:23:48,2021-04-08 09:09:43,,73,73,2021-04-08 14:23:48
8225,47434,2021-03-01 00:00:00,,,,4,1,11,0,39050,0,0,39050,0,0,0,0,0,39050,Approval Awaited,,2021-04-08 10:49:12,2021-04-08 14:23:48,2021-04-08 09:09:43,,73,73,2021-04-08 14:23:48
8226,47436,2021-03-01 00:00:00,,,,4,1,14,0,0,0,0,0,0,0,0,526236,526236,526236,Approval Awaited,,2021-04-08 10:49:12,2021-04-08 14:23:48,2021-04-08 09:09:43,,73,73,2021-04-08 14:23:48
8227,47437,2021-03-01 00:00:00,,,,4,1,15,0,0,77530,1534242,1611772,38500,0,56483,102566,197549,1809321,Approval Awaited,,2021-04-08 10:49:12,2021-04-08 14:23:48,2021-04-08 09:09:43,,73,73,2021-04-08 14:23:48
8228,47438,2021-03-01 00:00:00,,,,4,1,16,0,265955,0,16442,282397,0,0,0,0,0,282397,Approval Awaited,,2021-04-08 10:49:12,2021-04-08 14:23:48,2021-04-08 09:09:43,,73,73,2021-04-08 14:23:48
8229,47439,2021-03-01 00:00:00,,,,4,1,17,0,0,0,0,0,0,0,214570,0,214570,214570,Approval Awaited,,2021-04-08 10:49:12,2021-04-08 14:23:48,2021-04-08 09:09:43,,73,73,2021-04-08 14:23:48
8230,47440,2021-03-01 00:00:00,,,,4,1,18,38816,403290,0,0,442106,0,0,0,0,0,442106,Approval Awaited,,2021-04-08 10:49:12,2021-04-08 14:23:48,2021-04-08 09:09:43,,73,73,2021-04-08 14:23:48
8231,47441,2021-03-01 00:00:00,,,,4,1,19,0,243519,0,0,243519,0,0,0,0,0,243519,Approval Awaited,,2021-04-08 10:49:12,2021-04-08 14:23:48,2021-04-08 09:09:43,,73,73,2021-04-08 14:23:48
8232,47447,2021-03-01 00:00:00,,,,4,1,20,0,562,0,83914,84476,0,0,0,744,744,85220,Approval Awaited,,2021-04-08 10:49:12,2021-04-08 14:23:48,2021-04-08 09:09:43,,73,73,2021-04-08 14:23:48
8233,47448,2021-03-01 00:00:00,,,,4,1,21,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2021-04-08 10:49:12,2021-04-08 14:23:48,2021-04-08 09:09:43,,73,73,2021-04-08 14:23:48
8234,47453,2021-03-01 00:00:00,,,,4,1,22,2689,11733,1723,17267,33412,600,1887,126,116,2729,36141,Approval Awaited,,2021-04-08 10:49:12,2021-04-08 14:23:48,2021-04-08 09:09:43,,73,73,2021-04-08 14:23:48
8235,47455,2021-03-01 00:00:00,,,,4,1,24,19496,0,0,0,19496,0,0,19496,0,19496,38992,Approval Awaited,,2021-04-08 10:49:12,2021-04-08 14:23:48,2021-04-08 09:09:43,,73,73,2021-04-08 14:23:48
8236,47435,2021-03-01 00:00:00,,,,4,1,25,0,94790,0,0,94790,0,27203,0,7187,34390,129180,Approval Awaited,,2021-04-08 10:49:12,2021-04-08 14:23:48,2021-04-08 09:09:43,,73,73,2021-04-08 14:23:48
8237,47442,2021-03-01 00:00:00,,,,4,1,26,0,29000,0,0,29000,0,0,0,0,0,29000,Approval Awaited,,2021-04-08 10:49:12,2021-04-08 14:23:48,2021-04-08 09:09:43,,73,73,2021-04-08 14:23:48
8238,47443,2021-03-01 00:00:00,,,,4,1,27,0,48435,0,0,48435,0,0,0,0,0,48435,Approval Awaited,,2021-04-08 10:49:12,2021-04-08 14:23:48,2021-04-08 09:09:43,,73,73,2021-04-08 14:23:48
8239,47444,2021-03-01 00:00:00,,,,4,1,28,0,0,0,60440,60440,0,0,0,0,0,60440,Approval Awaited,,2021-04-08 10:49:12,2021-04-08 14:23:48,2021-04-08 09:09:43,,73,73,2021-04-08 14:23:48
8240,47445,2021-03-01 00:00:00,,,,4,1,32,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2021-04-08 10:49:12,2021-04-08 14:23:48,2021-04-08 09:09:43,,73,73,2021-04-08 14:23:48
8241,47446,2021-03-01 00:00:00,,,,4,1,34,0,184484,0,173267,357751,0,0,0,16968,16968,374719,Approval Awaited,,2021-04-08 10:49:12,2021-04-08 14:23:48,2021-04-08 09:09:43,,73,73,2021-04-08 14:23:48
8242,47449,2021-03-01 00:00:00,,,,4,1,36,0,0,0,24924,24924,0,0,0,0,0,24924,Approval Awaited,,2021-04-08 10:49:12,2021-04-08 14:23:48,2021-04-08 09:09:43,,73,73,2021-04-08 14:23:48
8243,47450,2021-03-01 00:00:00,,,,4,1,40,0,0,0,31,31,0,0,0,62,62,93,Approval Awaited,,2021-04-08 10:49:12,2021-04-08 14:23:48,2021-04-08 09:09:43,,73,73,2021-04-08 14:23:48
8244,47451,2021-03-01 00:00:00,,,,4,1,41,0,38361,0,0,38361,0,0,0,0,0,38361,Approval Awaited,,2021-04-08 10:49:12,2021-04-08 14:23:48,2021-04-08 09:09:43,,73,73,2021-04-08 14:23:48
8245,47452,2021-03-01 00:00:00,,,,4,1,43,0,389,0,10714,11103,0,4513,0,0,4513,15616,Approval Awaited,,2021-04-08 10:49:12,2021-04-08 14:23:48,2021-04-08 09:09:43,,73,73,2021-04-08 14:23:48
8246,47454,2021-03-01 00:00:00,,,,4,1,46,44331,214273,42830,421650,723084,10372,4660,1518,1787,18337,741421,Approval Awaited,,2021-04-08 10:49:12,2021-04-08 14:23:48,2021-04-08 09:09:43,,73,73,2021-04-08 14:23:48
8247,47550,2021-03-01 00:00:00,,,5,60,1,7,328786,908857,0,0,1237643,0,0,0,0,0,1237643,Approval Awaited,,2021-04-09 16:51:57,2021-04-09 16:56:51,2021-04-09 15:26:42,2021-04-09 16:45:59,178,178,2021-04-09 16:56:51
8248,47551,2021-03-01 00:00:00,,,5,60,1,8,0,188846,0,1028,189874,353268,0,0,0,353268,543142,Approval Awaited,,2021-04-09 16:51:57,2021-04-09 16:56:51,2021-04-09 15:26:42,2021-04-09 16:45:59,178,178,2021-04-09 16:56:51
8249,47552,2021-03-01 00:00:00,,,5,60,1,9,0,73572,0,0,73572,0,0,0,0,0,73572,Approval Awaited,,2021-04-09 16:51:57,2021-04-09 16:56:51,2021-04-09 15:26:42,2021-04-09 16:45:59,178,178,2021-04-09 16:56:51
8250,47553,2021-03-01 00:00:00,,,5,60,1,10,0,62403,0,0,62403,0,0,0,0,0,62403,Approval Awaited,,2021-04-09 16:51:57,2021-04-09 16:56:51,2021-04-09 15:26:42,2021-04-09 16:45:59,178,178,2021-04-09 16:56:51
8251,47554,2021-03-01 00:00:00,,,5,60,1,11,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2021-04-09 16:51:57,2021-04-09 16:56:51,2021-04-09 15:26:42,2021-04-09 16:45:59,178,178,2021-04-09 16:56:51
8252,47556,2021-03-01 00:00:00,,,5,60,1,14,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2021-04-09 16:51:57,2021-04-09 16:56:51,2021-04-09 15:26:42,2021-04-09 16:45:59,178,178,2021-04-09 16:56:51
8253,47557,2021-03-01 00:00:00,,,5,60,1,15,0,0,0,0,0,0,49000,0,0,49000,49000,Approval Awaited,,2021-04-09 16:51:57,2021-04-09 16:56:51,2021-04-09 15:26:42,2021-04-09 16:45:59,178,178,2021-04-09 16:56:51
8254,47558,2021-03-01 00:00:00,,,5,60,1,16,0,0,0,0,0,0,12000,0,0,12000,12000,Approval Awaited,,2021-04-09 16:51:57,2021-04-09 16:56:51,2021-04-09 15:26:42,2021-04-09 16:45:59,178,178,2021-04-09 16:56:51
8255,47559,2021-03-01 00:00:00,,,5,60,1,17,0,2288987,0,0,2288987,0,0,0,0,0,2288987,Approval Awaited,,2021-04-09 16:51:57,2021-04-09 16:56:51,2021-04-09 15:26:42,2021-04-09 16:45:59,178,178,2021-04-09 16:56:51
8256,47560,2021-03-01 00:00:00,,,5,60,1,18,0,165000,0,0,165000,0,0,0,0,0,165000,Approval Awaited,,2021-04-09 16:51:57,2021-04-09 16:56:51,2021-04-09 15:26:42,2021-04-09 16:45:59,178,178,2021-04-09 16:56:51
8257,47561,2021-03-01 00:00:00,,,5,60,1,19,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2021-04-09 16:51:57,2021-04-09 16:56:51,2021-04-09 15:26:42,2021-04-09 16:45:59,178,178,2021-04-09 16:56:51
8258,47571,2021-03-01 00:00:00,,,5,60,1,20,0,56909,0,28883,85792,0,0,0,0,0,85792,Approval Awaited,,2021-04-09 16:51:57,2021-04-09 16:56:51,2021-04-09 15:26:42,2021-04-09 16:46:00,178,178,2021-04-09 16:56:51
8259,47572,2021-03-01 00:00:00,,,5,60,1,21,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2021-04-09 16:51:57,2021-04-09 16:56:51,2021-04-09 15:26:42,2021-04-09 16:46:00,178,178,2021-04-09 16:56:51
8260,47584,2021-03-01 00:00:00,,,5,60,1,22,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2021-04-09 16:51:57,2021-04-09 16:56:51,2021-04-09 15:26:42,2021-04-09 16:46:00,178,178,2021-04-09 16:56:51
8261,47555,2021-03-01 00:00:00,,,5,60,1,25,0,26047,0,0,26047,6313,0,0,0,6313,32360,Approval Awaited,,2021-04-09 16:51:57,2021-04-09 16:56:51,2021-04-09 15:26:42,2021-04-09 16:45:59,178,178,2021-04-09 16:56:51
8262,47562,2021-03-01 00:00:00,,,5,60,1,26,0,137971,0,0,137971,0,0,0,0,0,137971,Approval Awaited,,2021-04-09 16:51:57,2021-04-09 16:56:51,2021-04-09 15:26:42,2021-04-09 16:45:59,178,178,2021-04-09 16:56:51
8263,47563,2021-03-01 00:00:00,,,5,60,1,27,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2021-04-09 16:51:57,2021-04-09 16:56:51,2021-04-09 15:26:42,2021-04-09 16:45:59,178,178,2021-04-09 16:56:51
8264,47564,2021-03-01 00:00:00,,,5,60,1,28,0,0,0,0,0,0,0,0,0,0,0,Approval Awaited,,2021-04-09 16:51:57,2021-04-09 16:56:51,2021-04-09 15:26:42,2021-04-09 16:45:59,178,178,2021-04-09 16:56:51
